Date,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD
2022-03-28,363.9466552734375,175.09915161132812,309.32147216796875,67.05999755859375,168.99049377441406,141.9499969482422,378.510009765625,282.04656982421875,223.58999633789062,452.0919494628906,204.5897674560547,115.08999633789062,219.95956420898438,415.4524230957031,69.38999938964844,3336.634521484375,47128.00390625
2022-03-29,366.5233459472656,178.44956970214844,314.0105895996094,71.38999938964844,169.31500244140625,143.25,391.82000732421875,286.414306640625,229.86000061035156,457.6846923828125,210.06692504882812,116.70999908447266,227.28257751464844,420.7076721191406,71.16999816894531,3401.98779296875,47465.73046875
2022-03-30,364.663330078125,177.26296997070312,312.4674377441406,68.68000030517578,166.30099487304688,142.64450073242188,381.4700012207031,276.75921630859375,227.85000610351562,454.8586120605469,205.8498992919922,116.58000183105469,223.1278839111328,418.0899658203125,70.0,3385.157958984375,47062.6640625
2022-03-31,359.20001220703125,174.1119842529297,306.9420471191406,66.29000091552734,162.99749755859375,139.64950561523438,374.5899963378906,272.72125244140625,222.36000061035156,447.85772705078125,203.67689514160156,108.80000305175781,220.9558868408203,411.6647033691406,67.66000366210938,3281.642822265625,45538.67578125
2022-04-01,361.5299987792969,173.8128204345703,308.0471496582031,67.54000091552734,163.55999755859375,140.6999969482422,373.4700012207031,266.98419189453125,224.85000610351562,449.12701416015625,205.95904541015625,110.19999694824219,225.52903747558594,412.80499267578125,68.19000244140625,3449.55224609375,46281.64453125
2022-04-04,381.8166809082031,177.93104553222656,313.572509765625,70.5,168.34649658203125,143.6425018310547,391.5,273.4609069824219,233.88999938964844,452.9744873046875,206.29641723632812,117.5,226.90399169921875,416.3052062988281,70.33999633789062,3521.2412109375,46622.67578125
2022-04-05,363.7533264160156,174.56068420410156,309.50067138671875,66.4800033569336,164.05499267578125,141.06300354003906,380.1499938964844,259.17816162109375,231.83999633789062,447.2528076171875,201.4145965576172,111.0,225.26004028320312,411.1590270996094,68.12999725341797,3411.79248046875,45555.9921875
2022-04-06,348.586669921875,171.33990478515625,298.1711730957031,63.400001525878906,158.75599670410156,137.17599487304688,368.3500061035156,243.9459228515625,223.3000030517578,442.78057861328125,198.55694580078125,107.68000030517578,218.2060089111328,406.99444580078125,65.80000305175781,3171.69189453125,43206.73828125
2022-04-07,352.4200134277344,171.64901733398438,300.0328674316406,62.65999984741211,157.7845001220703,136.46499633789062,362.1499938964844,241.95693969726562,222.9499969482422,445.0117492675781,197.9119873046875,104.2699966430664,215.35650634765625,409.0469665527344,65.58999633789062,3233.274658203125,43503.84765625
2022-04-08,341.8299865722656,169.6048583984375,295.6523742675781,60.650001525878906,154.4604949951172,134.010498046875,355.8800048828125,231.07247924804688,222.3300018310547,443.8218078613281,196.33432006835938,103.52999877929688,216.1834716796875,408.055419921875,64.19000244140625,3192.073974609375,42287.6640625
2022-04-11,325.30999755859375,165.27723693847656,283.9943542480469,59.84000015258789,151.1219940185547,129.79649353027344,348.0,219.05857849121094,216.4600067138672,436.2358703613281,195.0146484375,101.55000305175781,213.96165466308594,400.9856262207031,63.5099983215332,2981.05224609375,39521.90234375
2022-04-12,328.98333740234375,167.1818084716797,280.80853271484375,59.84000015258789,150.78750610351562,128.37449645996094,344.1000061035156,214.9306640625,214.13999938964844,434.6195373535156,195.6298370361328,99.75,210.62396240234375,399.5181579589844,63.25,3030.37646484375,40127.18359375
2022-04-13,340.7900085449219,169.91397094726562,286.3438415527344,61.72999954223633,155.54100036621094,130.28599548339844,350.42999267578125,221.91712951660156,214.99000549316406,439.59747314453125,199.35073852539062,100.02999877929688,212.48709106445312,404.02972412109375,64.54000091552734,3118.34423828125,41166.73046875
2022-04-14,328.3333435058594,164.8185577392578,278.5884094238281,58.9900016784668,151.7064971923828,127.25299835205078,341.1300048828125,212.471923828125,210.17999267578125,434.12371826171875,197.41587829589844,95.48999786376953,212.00885009765625,399.1214904785156,63.34000015258789,3019.909423828125,39935.515625
2022-04-18,334.7633361816406,164.5991973876953,279.2753601074219,57.349998474121094,152.78500366210938,127.96099853515625,337.8599853515625,217.71926879882812,210.77000427246094,434.3022155761719,196.0862579345703,94.70999908447266,212.38746643066406,399.19091796875,62.68000030517578,3057.606689453125,40826.21484375
2022-04-19,342.7166748046875,166.92254638671875,284.0341491699219,59.66999816894531,158.11549377441406,130.531005859375,348.6099853515625,221.8671417236328,217.30999755859375,441.31298828125,199.99569702148438,93.5,214.90817260742188,405.5666198730469,64.05000305175781,3104.1064453125,41502.75
2022-04-20,325.73333740234375,166.75302124023438,285.0894470214844,56.130001068115234,153.9980010986328,128.24549865722656,226.19000244140625,214.71080017089844,200.4199981689453,440.9857482910156,200.7597198486328,89.41000366210938,216.99050903320312,405.2592468261719,62.7400016784668,3077.745849609375,41374.37890625
2022-04-21,336.260009765625,165.94534301757812,279.5640869140625,53.34000015258789,148.29600524902344,124.9375,218.22000122070312,201.72738647460938,188.07000732421875,434.3914489746094,196.26487731933594,85.98999786376953,215.65542602539062,399.2503967285156,60.72999954223633,2987.480712890625,40527.36328125
2022-04-22,335.01666259765625,161.3285369873047,272.8141784667969,52.459999084472656,144.35000610351562,119.61399841308594,215.52000427246094,195.05078125,184.11000061035156,422.47210693359375,191.18460083007812,86.48999786376953,207.4058074951172,388.35321044921875,59.189998626708984,2964.835693359375,39740.3203125
2022-04-25,332.67333984375,162.41543579101562,279.4744873046875,54.349998474121094,146.07400512695312,123.25,209.91000366210938,198.9188232421875,186.99000549316406,424.9214172363281,192.3455352783203,85.83999633789062,209.1792755126953,390.47509765625,60.279998779296875,3009.3935546875,40458.30859375
2022-04-26,292.1400146484375,156.352783203125,269.02105712890625,50.68000030517578,139.39100646972656,119.50599670410156,198.39999389648438,187.7845001220703,180.9499969482422,412.6153564453125,186.282958984375,83.98999786376953,200.36178588867188,379.3102111816406,57.209999084472656,2808.29833984375,38117.4609375
2022-04-27,293.836669921875,156.12344360351562,281.9634094238281,49.560001373291016,138.16700744628906,115.02050018310547,188.5399932861328,184.05638122558594,174.9499969482422,413.7755432128906,185.50900268554688,88.31999969482422,213.32400512695312,380.29180908203125,56.79999923706055,2888.9296875,39241.12109375
2022-04-28,292.5033264160156,163.1732635498047,288.344970703125,48.869998931884766,144.59649658203125,119.4114990234375,199.52000427246094,197.71945190429688,205.72999572753906,424.227294921875,188.97190856933594,90.91000366210938,219.8499755859375,389.8207092285156,57.970001220703125,2936.94091796875,39773.828125
2022-04-29,290.2533264160156,157.20034790039062,276.2886657714844,47.130001068115234,124.28150177001953,114.96649932861328,190.36000061035156,185.37571716308594,200.47000122070312,408.5496826171875,183.5146026611328,97.08999633789062,212.3476104736328,375.50262451171875,56.630001068115234,2815.601806640625,38609.82421875
2022-05-02,300.9800109863281,157.5094757080078,283.2078552246094,50.130001068115234,124.5,117.15699768066406,199.4600067138672,195.23069763183594,211.1300048828125,411.0089111328125,185.43954467773438,101.20999908447266,210.7534942626953,377.86248779296875,57.900001525878906,2857.410400390625,38529.328125
2022-05-03,303.0833435058594,159.02513122558594,280.52978515625,49.869998931884766,124.25350189208984,118.12950134277344,199.8699951171875,195.9203643798828,212.02999877929688,412.89300537109375,187.02713012695312,100.37999725341797,207.7943878173828,379.49859619140625,57.91999816894531,2783.476318359375,37750.453125
2022-05-04,317.5400085449219,165.54647827148438,288.69342041015625,52.43000030517578,125.92849731445312,122.57499694824219,204.00999450683594,203.2366180419922,223.41000366210938,425.4668273925781,192.01808166503906,101.41000366210938,213.73251342773438,391.01055908203125,59.7400016784668,2940.644775390625,39698.37109375
2022-05-05,291.09332275390625,156.3228759765625,276.11944580078125,47.75,116.40699768066406,116.74649810791016,188.32000732421875,188.34420776367188,208.27999877929688,410.3445129394531,184.22901916503906,94.63999938964844,204.486572265625,377.2774963378906,56.06999969482422,2749.213134765625,36575.140625
2022-05-06,288.54998779296875,157.06182861328125,273.5110778808594,45.630001068115234,114.77249908447266,115.66000366210938,180.97000122070312,186.65505981445312,203.77000427246094,407.89520263671875,181.16299438476562,90.05000305175781,202.07546997070312,374.9076843261719,54.790000915527344,2694.979736328125,36040.921875
2022-05-09,262.3699951171875,151.8490753173828,263.40606689453125,41.130001068115234,108.78900146484375,113.08399963378906,173.10000610351562,169.41383361816406,196.2100067138672,394.83551025390625,173.5426025390625,84.83999633789062,192.29151916503906,362.8106689453125,50.959999084472656,2245.430419921875,30296.953125
2022-05-10,266.67999267578125,154.29566955566406,268.30426025390625,41.08000183105469,108.85900115966797,114.58450317382812,177.66000366210938,175.8605499267578,197.64999389648438,395.7477722167969,173.5922088623047,84.56999969482422,192.86936950683594,363.74273681640625,51.02000045776367,2343.510986328125,31022.90625
2022-05-11,244.6666717529297,146.29678344726562,259.3939514160156,36.93000030517578,105.37200164794922,113.96099853515625,166.3699951171875,166.2154541015625,188.74000549316406,389.46087646484375,169.27597045898438,81.7300033569336,195.9978485107422,357.88262939453125,48.540000915527344,2072.108642578125,28936.35546875
2022-05-12,242.6666717529297,142.36224365234375,254.217041015625,38.9900016784668,106.93049621582031,113.16100311279297,174.30999755859375,161.66778564453125,191.24000549316406,389.0543212890625,171.2604522705078,81.08999633789062,193.62704467773438,357.60498046875,49.619998931884766,1961.7015380859375,29047.751953125
2022-05-13,256.5299987792969,146.90594482421875,259.9614562988281,43.599998474121094,113.05500030517578,116.5155029296875,187.63999938964844,176.96998596191406,198.6199951171875,398.35577392578125,176.68800354003906,87.98999786376953,198.87774658203125,366.04315185546875,52.599998474121094,2014.418212890625,29283.103515625
2022-05-16,241.4566650390625,145.33811950683594,260.3397521972656,41.02000045776367,110.81050109863281,114.7925033569336,186.50999450683594,172.55224609375,200.0399932861328,396.73944091796875,175.84458923339844,86.4800033569336,197.46026611328125,364.7342834472656,51.40999984741211,2022.7259521484375,29862.91796875
2022-05-17,253.8699951171875,149.03298950195312,265.63616943359375,43.08000183105469,115.36849975585938,116.70149993896484,190.55999755859375,181.67759704589844,202.6199951171875,404.9005126953125,181.2225341796875,91.98999786376953,203.63931274414062,372.03216552734375,54.040000915527344,2090.4091796875,30425.857421875
2022-05-18,236.60333251953125,140.6246795654297,253.54183959960938,41.16999816894531,107.11250305175781,112.4010009765625,177.19000244140625,169.2938995361328,192.24000549316406,388.57830810546875,174.87220764160156,87.30999755859375,199.63641357421875,357.2976379394531,52.40999984741211,1916.6561279296875,28720.271484375
2022-05-19,236.47332763671875,137.15948486328125,252.60382080078125,43.029998779296875,107.31900024414062,110.74549865722656,183.47999572753906,171.1529541015625,191.2899932861328,386.1984558105469,175.15994262695312,87.69000244140625,197.0210418701172,354.9079895019531,53.36000061035156,2018.336181640625,30314.333984375
2022-05-20,221.3000030517578,137.39913940429688,252.02505493164062,42.40999984741211,107.59100341796875,109.31300354003906,186.35000610351562,166.8551483154297,193.5399932861328,386.3670349121094,174.7134552001953,86.79000091552734,198.6781005859375,354.9972229003906,52.08000183105469,1961.315673828125,29200.740234375
2022-05-23,224.96665954589844,142.91148376464844,260.097900390625,42.13999938964844,107.55699920654297,111.66649627685547,187.44000244140625,168.8940887451172,196.22999572753906,393.5959777832031,176.82691955566406,87.2300033569336,207.19302368164062,361.7298889160156,52.47999954223633,1972.181884765625,29098.91015625
2022-05-24,209.3866729736328,140.16529846191406,259.0700988769531,39.209999084472656,104.0999984741211,105.9260025024414,180.33999633789062,161.45787048339844,181.27999877929688,390.5913391113281,174.2073974609375,82.47000122070312,202.27174377441406,359.1221008300781,50.560001373291016,1978.9827880859375,29655.5859375
2022-05-25,219.60000610351562,140.32508850097656,261.96392822265625,41.029998779296875,106.7750015258789,105.8395004272461,187.8300018310547,169.66371154785156,183.8300018310547,394.0422058105469,177.34286499023438,82.30999755859375,203.47959899902344,362.1166076660156,51.470001220703125,1944.827880859375,29562.361328125
2022-05-26,235.91000366210938,143.58055114746094,265.3367919921875,42.630001068115234,111.07749938964844,108.2959976196289,191.39999389648438,178.4192352294922,191.6300048828125,401.91571044921875,181.30191040039062,94.4800033569336,208.1812744140625,369.3152770996094,53.029998779296875,1803.913330078125,29267.224609375
2022-05-27,253.2100067138672,149.43243408203125,272.6612243652344,45.40999984741211,115.14649963378906,112.79900360107422,195.19000244140625,188.01437377929688,195.1300048828125,411.7823791503906,186.1837158203125,93.41000366210938,212.5036163330078,378.5764465332031,55.13999938964844,1724.9228515625,28627.57421875
2022-05-31,252.75332641601562,148.633544921875,271.2941589355469,44.09000015258789,120.20950317382812,114.03900146484375,197.44000244140625,186.62509155273438,193.63999938964844,409.4718933105469,183.87181091308594,96.05000305175781,211.7948760986328,376.4743347167969,54.529998779296875,1942.3280029296875,31792.310546875
2022-06-01,246.7899932861328,148.50372314453125,271.8429870605469,42.5,121.68399810791016,114.13700103759766,192.91000366210938,183.1068572998047,188.63999938964844,406.1598815917969,182.82994079589844,93.37999725341797,209.55882263183594,373.3211669921875,53.84000015258789,1823.5693359375,29799.080078125
2022-06-02,258.3333435058594,151.00025939941406,273.9983825683594,45.630001068115234,125.51100158691406,117.74600219726562,205.08999633789062,195.8203887939453,198.86000061035156,413.8945617675781,187.29502868652344,97.5,214.66978454589844,380.4107971191406,56.84000015258789,1834.1505126953125,30467.48828125
2022-06-03,234.51666259765625,145.1783447265625,269.44805908203125,43.15999984741211,122.3499984741211,114.56400299072266,198.97999572753906,187.10482788085938,190.77999877929688,407.1019287109375,185.60821533203125,93.20999908447266,212.27401733398438,374.2532653808594,55.15999984741211,1775.07861328125,29704.390625
2022-06-06,238.27999877929688,145.93728637695312,268.1807556152344,43.4900016784668,124.79000091552734,117.010498046875,197.13999938964844,187.76449584960938,194.25,408.3414611816406,186.4119415283203,99.01000213623047,212.56350708007812,375.2745666503906,55.13999938964844,1859.2896728515625,31370.671875
2022-06-07,238.8866729736328,148.50372314453125,271.9228210449219,44.779998779296875,123.0,117.22949981689453,198.61000061035156,189.1637725830078,195.64999389648438,412.25836181640625,189.41842651367188,104.31999969482422,214.12075805664062,378.9433288574219,55.779998779296875,1814.04833984375,31155.478515625
2022-06-08,241.86666870117188,147.75477600097656,269.8372497558594,45.9900016784668,121.18000030517578,117.23799896240234,202.8300018310547,186.42459106445312,196.63999938964844,407.7762145996094,186.49131774902344,119.62000274658203,213.12252807617188,374.7986145019531,56.02000045776367,1793.572265625,30214.35546875
2022-06-09,239.7066650390625,142.442138671875,264.2291564941406,43.20000076293945,116.1500015258789,114.91799926757812,192.77000427246094,180.42637634277344,184.0,398.078125,182.62533569335938,109.9000015258789,205.74559020996094,365.983642578125,54.15999984741211,1789.8260498046875,30111.998046875
2022-06-10,232.22999572753906,136.93978881835938,252.4541473388672,40.11000061035156,109.6500015258789,111.42749786376953,182.94000244140625,169.6895751953125,175.57000732421875,386.53558349609375,177.6709442138672,109.83999633789062,199.15725708007812,355.2450866699219,52.380001068115234,1665.042236328125,29083.8046875
2022-06-13,215.73666381835938,131.6970672607422,241.74685668945312,36.58000183105469,103.66999816894531,106.87650299072266,169.69000244140625,156.42352294921875,164.25999450683594,371.85955810546875,169.32412719726562,98.5199966430664,191.92007446289062,341.55169677734375,49.369998931884766,1204.582763671875,22487.388671875
2022-06-14,220.88999938964844,132.57583618164062,243.97215270996094,36.9900016784668,102.30999755859375,107.19400024414062,167.5399932861328,158.31295776367188,163.72999572753906,370.739013671875,168.5083465576172,105.2300033569336,193.1778564453125,340.6989440917969,49.56999969482422,1211.662841796875,22206.79296875
2022-06-15,233.0,135.2421417236328,251.22674560546875,39.41999816894531,107.66999816894531,110.3905029296875,180.11000061035156,165.2209014892578,169.35000610351562,376.0243835449219,170.9755859375,108.02999877929688,195.8131866455078,345.577392578125,51.40999984741211,1233.2064208984375,22572.83984375
2022-06-16,213.10000610351562,129.8795928955078,244.4511260986328,36.97999954223633,103.66000366210938,106.63600158691406,173.35000610351562,155.96365356445312,160.8699951171875,363.5794677734375,163.05653381347656,101.44999694824219,188.71575927734375,334.22412109375,48.77000045776367,1067.730712890625,20381.650390625
2022-06-17,216.75999450683594,131.37750244140625,247.1254425048828,38.79999923706055,106.22000122070312,107.8655014038086,175.50999450683594,158.75282287597656,163.74000549316406,364.3632507324219,164.3299560546875,102.23999786376953,189.67404174804688,335.0966796875,50.189998626708984,1086.519287109375,20471.482421875
2022-06-21,237.0366668701172,135.68153381347656,253.2025604248047,40.5,108.68000030517578,112.01499938964844,170.91000366210938,165.6107940673828,157.0500030517578,373.53558349609375,167.27471923828125,106.38999938964844,194.0463104248047,343.3067626953125,51.560001373291016,1124.8245849609375,20710.59765625
2022-06-22,236.086669921875,135.16226196289062,252.59384155273438,41.11000061035156,108.94999694824219,112.03399658203125,178.88999938964844,163.55140686035156,155.85000610351562,372.8583679199219,166.9563751220703,105.1500015258789,193.47732543945312,342.58294677734375,51.47999954223633,1051.421875,19987.029296875
2022-06-23,235.07000732421875,138.0782012939453,258.3116760253906,44.029998779296875,112.44000244140625,112.68450164794922,181.7100067138672,162.20179748535156,158.75,376.5133361816406,168.95603942871094,112.11000061035156,196.29232788085938,346.1822814941406,52.4900016784668,1143.38671875,21085.876953125
2022-06-24,245.7066650390625,141.4635009765625,267.13299560546875,45.83000183105469,116.45999908447266,118.53800201416016,190.85000610351562,171.20912170410156,170.16000366210938,388.4841613769531,174.18896484375,117.62000274658203,205.14663696289062,356.96051025390625,53.689998626708984,1226.8447265625,21231.65625
2022-06-27,244.9199981689453,141.4635009765625,264.3289489746094,44.79999923706055,113.22000122070312,116.62249755859375,189.13999938964844,168.639892578125,169.49000549316406,387.0002746582031,174.8356170654297,118.7300033569336,203.20008850097656,355.62188720703125,52.869998931884766,1193.6806640625,20735.478515625
2022-06-28,232.663330078125,137.24935913085938,255.93675231933594,42.16999816894531,107.4000015258789,112.57150268554688,179.60000610351562,159.7725372314453,160.67999267578125,379.0927429199219,171.55259704589844,116.76000213623047,197.76971435546875,347.9373474121094,51.349998474121094,1144.5792236328125,20280.634765625
2022-06-29,228.49000549316406,139.036865234375,259.708740234375,41.5099983215332,108.91999816894531,112.25650024414062,178.36000061035156,155.3738250732422,163.94000244140625,378.7840270996094,169.8115997314453,116.02999877929688,199.14727783203125,348.10858154296875,50.470001220703125,1098.94384765625,20104.0234375
2022-06-30,224.47332763671875,136.5303497314453,256.2859802246094,39.880001068115234,106.20999908447266,109.37249755859375,174.8699951171875,151.5449676513672,161.25,375.7066650390625,168.4884490966797,113.68000030517578,196.54188537597656,345.3606872558594,50.08000183105469,1067.298828125,19784.7265625
2022-07-01,227.26333618164062,138.73727416992188,259.0301818847656,41.220001220703125,109.55999755859375,109.08100128173828,179.9499969482422,145.18685913085938,160.02999877929688,379.6803283691406,170.5279083251953,116.0,198.8278350830078,348.90509033203125,50.220001220703125,1059.767333984375,19269.3671875
2022-07-05,233.06666564941406,141.36363220214844,262.29327392578125,44.970001220703125,113.5,113.88700103759766,185.8800048828125,149.59555053710938,168.19000244140625,380.3973693847656,171.9405975341797,120.12999725341797,200.1854248046875,349.5223693847656,51.189998626708984,1134.541015625,20190.115234375
2022-07-06,231.73333740234375,142.7217559814453,265.6461181640625,43.959999084472656,114.33000183105469,115.2135009765625,184.05999755859375,151.2550506591797,169.77000427246094,381.68212890625,170.66717529296875,119.12000274658203,200.764404296875,350.7867736816406,50.189998626708984,1186.9739990234375,20548.24609375
2022-07-07,244.5433349609375,146.14700317382812,267.83148193359375,46.83000183105469,116.33000183105469,119.30599975585938,189.27000427246094,158.53289794921875,172.19000244140625,387.39862060546875,174.70628356933594,122.38999938964844,202.44143676757812,355.93414306640625,52.369998931884766,1237.5933837890625,21637.587890625
2022-07-08,250.76333618164062,146.83602905273438,267.09307861328125,46.86000061035156,115.54000091552734,120.16850280761719,186.97999572753906,158.3329620361328,170.8800048828125,387.0799560546875,174.68638610839844,120.9000015258789,203.2100830078125,355.72509765625,52.47999954223633,1222.5062255859375,21731.1171875
2022-07-11,234.3433380126953,144.66903686523438,263.9497375488281,43.619998931884766,111.75,116.52249908447266,177.33999633789062,151.47499084472656,162.8800048828125,382.6581115722656,171.17454528808594,109.56999969482422,204.6974334716797,351.7027587890625,50.34000015258789,1097.236572265625,19970.556640625
2022-07-12,233.07000732421875,145.6576690673828,253.1326904296875,44.31999969482422,109.22000122070312,114.84950256347656,174.4499969482422,150.77520751953125,163.27000427246094,379.2720031738281,170.58758544921875,109.20999908447266,204.45787048339844,348.45703125,49.97999954223633,1038.191650390625,19323.9140625
2022-07-13,237.0399932861328,145.28819274902344,252.18470764160156,44.0099983215332,110.4000015258789,112.18699645996094,176.55999755859375,151.59495544433594,163.49000549316406,377.2801818847656,170.43836975097656,109.0999984741211,203.78904724121094,346.83416748046875,49.88999938964844,1113.587158203125,20212.07421875
2022-07-14,238.31333923339844,148.26405334472656,253.54183959960938,43.099998474121094,110.62999725341797,111.44000244140625,174.77999877929688,153.67433166503906,158.0500030517578,376.36395263671875,168.6874237060547,103.76000213623047,205.5459442138672,345.918212890625,49.560001373291016,1191.5262451171875,20569.919921875
2022-07-15,240.06666564941406,149.96170043945312,256.1762390136719,44.11000061035156,113.55000305175781,112.76699829101562,189.11000061035156,157.5731658935547,164.6999969482422,383.554443359375,172.19924926757812,102.44000244140625,209.6686248779297,352.4594421386719,50.810001373291016,1233.129150390625,20836.328125
2022-07-18,240.54666137695312,146.86599731445312,253.7114715576172,43.970001220703125,113.76000213623047,109.91000366210938,190.9199981689453,160.962158203125,167.22999572753906,380.387451171875,171.71177673339844,103.13999938964844,206.84364318847656,349.5422668457031,50.720001220703125,1578.7178955078125,22485.689453125
2022-07-19,245.52999877929688,150.79054260253906,258.98028564453125,45.79999923706055,118.20999908447266,114.62000274658203,201.6300048828125,169.86952209472656,175.77999877929688,390.6651916503906,177.7704315185547,104.75,213.28224182128906,359.030517578125,52.290000915527344,1542.9752197265625,23389.43359375
2022-07-20,247.5,152.8277130126953,261.7144775390625,48.119998931884766,122.7699966430664,114.69999694824219,216.44000244140625,178.01710510253906,183.08999633789062,393.15496826171875,180.5560302734375,103.95999908447266,212.9927520751953,361.3304138183594,53.650001525878906,1520.20068359375,23231.732421875
2022-07-21,271.7066650390625,155.134521484375,264.2790222167969,48.959999084472656,124.62999725341797,115.04000091552734,223.8800048828125,180.44638061523438,183.1699981689453,397.1585388183594,181.48123168945312,105.12999725341797,215.80776977539062,364.9843444824219,54.939998626708984,1576.74951171875,23164.62890625
2022-07-22,272.24334716796875,153.87625122070312,259.8085021972656,46.25,122.41999816894531,108.36000061035156,220.44000244140625,173.1385498046875,169.27000427246094,393.4736633300781,178.58621215820312,100.61000061035156,213.32215881347656,361.6589660644531,53.130001068115234,1537.4051513671875,22714.978515625
2022-07-25,268.4333190917969,152.7378387451172,258.2817687988281,45.650001525878906,121.13999938964844,108.20999908447266,218.50999450683594,170.18943786621094,166.64999389648438,393.95172119140625,179.5114288330078,101.05999755859375,213.8911590576172,362.0173645019531,52.93000030517578,1445.3834228515625,21361.701171875
2022-07-26,258.8599853515625,151.3897247314453,251.36643981933594,43.470001220703125,114.80999755859375,105.44000244140625,213.91000366210938,165.2808837890625,159.14999389648438,389.2908630371094,178.4071502685547,101.44000244140625,212.11431884765625,357.6764831542969,52.09000015258789,1441.8067626953125,21239.75390625
2022-07-27,274.82000732421875,156.572509765625,268.1707763671875,46.380001068115234,120.97000122070312,113.5999984741211,226.75,177.84715270996094,169.5800018310547,399.39935302734375,182.46615600585938,102.77999877929688,210.09788513183594,367.0452880859375,54.099998474121094,1636.232666015625,22930.548828125
2022-07-28,280.8999938964844,157.13174438476562,275.82452392578125,46.18000030517578,122.27999877929688,114.58999633789062,226.02000427246094,179.7865753173828,160.72000122070312,404.40875244140625,184.97317504882812,100.55000305175781,210.97633361816406,371.68487548828125,55.20000076293945,1725.4681396484375,23843.88671875
2022-07-29,297.1499938964844,162.28457641601562,280.1453552246094,45.130001068115234,134.9499969482422,116.63999938964844,224.89999389648438,181.5760498046875,159.10000610351562,410.3045349121094,186.286376953125,89.37000274658203,211.7349853515625,377.13092041015625,56.060001373291016,1727.406982421875,23804.6328125
2022-08-01,297.27667236328125,161.2859649658203,277.421142578125,45.689998626708984,135.38999938964844,115.4800033569336,226.2100067138672,184.355224609375,159.92999267578125,409.0895080566406,186.21673583984375,90.33999633789062,210.98629760742188,375.9958801269531,56.220001220703125,1635.19580078125,23314.19921875
2022-08-02,300.586669921875,159.7880401611328,274.2379150390625,46.90999984741211,134.16000366210938,115.9000015258789,221.4199981689453,185.2049560546875,160.19000244140625,406.390625,186.0376739501953,92.62000274658203,205.8953094482422,373.56658935546875,56.790000915527344,1632.9454345703125,22978.1171875
2022-08-03,307.39666748046875,165.89956665039062,281.8717041015625,49.7599983215332,139.52000427246094,118.77999877929688,226.72999572753906,188.87387084960938,168.8000030517578,412.7544860839844,188.7735137939453,95.72000122070312,208.11138916015625,379.40093994140625,58.150001525878906,1618.87451171875,22846.5078125
2022-08-04,308.6333312988281,165.5800018310547,283.0491943359375,50.16999816894531,142.57000732421875,118.87000274658203,229.91000366210938,192.09291076660156,170.57000732421875,412.47564697265625,188.37557983398438,97.43000030517578,213.0925750732422,379.10223388671875,58.33000183105469,1608.205810546875,22630.95703125
2022-08-05,288.1700134277344,165.35000610351562,282.3107604980469,50.06999969482422,140.8000030517578,118.22000122070312,226.77999877929688,189.83358764648438,167.11000061035156,411.7784729003906,189.818115234375,92.55999755859375,215.4883270263672,378.3157043457031,57.29999923706055,1732.254638671875,23289.314453125
2022-08-08,290.42333984375,164.8699951171875,279.72625732421875,50.79999923706055,139.41000366210938,118.13999938964844,233.49000549316406,177.87713623046875,170.25,411.3004455566406,191.82772827148438,90.83999633789062,212.94284057617188,377.9772033691406,57.834999084472656,1775.51611328125,23809.486328125
2022-08-09,283.3333435058594,164.9199981689453,281.7020568847656,48.029998779296875,137.8300018310547,117.5,229.94000244140625,170.8092498779297,168.52999877929688,409.66717529296875,189.2112579345703,91.19000244140625,209.88824462890625,376.4837646484375,56.34000015258789,1703.0250244140625,23164.318359375
2022-08-10,294.3566589355469,169.24000549316406,288.5475158691406,51.56999969482422,142.69000244140625,120.6500015258789,244.11000061035156,180.91624450683594,178.33999633789062,418.27178955078125,194.61331176757812,92.43000030517578,211.72500610351562,384.3690490722656,59.15999984741211,1851.74267578125,23947.642578125
2022-08-11,286.6300048828125,168.49000549316406,286.41204833984375,49.91999816894531,140.63999938964844,119.81999969482422,242.6999969482422,179.36669921875,177.49000549316406,418.27178955078125,195.3395538330078,94.87000274658203,211.0800018310547,384.3690490722656,58.91999816894531,1881.22412109375,23957.529296875
2022-08-12,300.0299987792969,172.10000610351562,291.2917175292969,52.0099983215332,143.5500030517578,122.6500015258789,249.3000030517578,187.034423828125,180.5,425.35272216796875,199.32891845703125,94.7699966430664,211.3300018310547,390.95013427734375,60.540000915527344,1957.2464599609375,24402.818359375
2022-08-15,309.32000732421875,173.19000244140625,292.848388671875,52.189998626708984,143.17999267578125,122.87999725341797,249.11000061035156,190.2634735107422,180.88999938964844,427.1054992675781,200.0352783203125,94.19999694824219,216.4199981689453,392.6227722167969,60.36000061035156,1904.2281494140625,24136.97265625
2022-08-16,306.5633239746094,173.02999877929688,292.0899963378906,50.7400016784668,144.77999877929688,122.51000213623047,245.69000244140625,188.73390197753906,179.47000122070312,427.9421081542969,199.9556884765625,92.6500015258789,217.13999938964844,393.30975341796875,60.220001220703125,1878.139404296875,23883.291015625
2022-08-17,303.9966735839844,174.5500030517578,291.32000732421875,48.029998779296875,142.10000610351562,120.31999969482422,241.14999389648438,183.2955322265625,174.85000610351562,424.9045715332031,196.5930633544922,89.7699966430664,214.52000427246094,390.6215515136719,58.2400016784668,1832.9996337890625,23335.998046875
